Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
19.770714044570923	53	9.238532	0.876807	11.0	8.0	9.238532110091743	0.8768069946400266	1007	54260
20.151998281478882	54	9.342592	0.73487264	11.0	8.0	9.342592592592593	0.73487258957461	1009	55269
20.50298810005188	55	9.35514	0.70049834	11.0	8.0	9.355140186915888	0.700498306596019	1001	56270
20.86400532722473	56	9.364486	0.778118	11.0	8.0	9.36448598130841	0.7781180671588279	1002	57272
21.20339345932007	57	9.462264	0.7419318	11.0	8.0	9.462264150943396	0.7419318015483684	1003	58275
21.573259115219116	58	9.364486	0.74121046	11.0	8.0	9.36448598130841	0.7412104694915271	1002	59277
21.913376569747925	59	9.305555	0.77529365	11.0	8.0	9.305555555555555	0.7752936520529368	1005	60282
22.259851217269897	60	9.373832	0.7428584	11.0	8.0	9.373831775700934	0.7428583906257068	1003	61285
22.611114740371704	61	9.429907	0.75022924	11.0	8.0	9.429906542056075	0.7502292426313822	1009	62294
22.925261735916138	62	9.296296	0.64203465	10.0	8.0	9.296296296296296	0.6420346601244339	1004	63298
23.27415704727173	63	9.201835	0.7755415	11.0	8.0	9.20183486238532	0.7755414387305709	1003	64301
23.628618478775024	64	9.373832	0.79158384	11.0	8.0	9.373831775700934	0.7915838197330729	1003	65304
23.9949631690979	65	9.420561	0.72392213	11.0	8.0	9.42056074766355	0.723922120786433	1008	66312
24.362477779388428	66	9.314815	0.74097216	11.0	8.0	9.314814814814815	0.7409721860645391	1006	67318
24.711493492126465	67	9.277778	0.7915448	11.0	8.0	9.277777777777779	0.7915448249319449	1002	68320
25.006752967834473	68	9.351851	0.76151425	11.0	8.0	9.351851851851851	0.761514266479707	1010	69330
25.351984977722168	69	9.392524	0.6663754	11.0	8.0	9.392523364485982	0.6663754568215285	1005	70335
25.71001696586609	70	9.411215	0.7228354	11.0	8.0	9.411214953271028	0.7228354219689536	1007	71342
26.078517198562622	71	9.373832	0.7172555	11.0	8.0	9.373831775700934	0.71725547119065	1003	72345
26.418479204177856	72	9.443397	0.7780017	11.0	8.0	9.443396226415095	0.7780016573592143	1001	73346
26.770207166671753	73	9.287037	0.7940861	11.0	8.0	9.287037037037036	0.7940860799258236	1003	74349
27.141213178634644	74	9.324074	0.71787626	11.0	8.0	9.324074074074074	0.7178762880074824	1007	75356
27.487946271896362	75	9.296296	0.8194314	11.0	8.0	9.296296296296296	0.819431366290281	1004	76360
27.848440170288086	76	9.35514	0.7764325	11.0	8.0	9.355140186915888	0.7764324891799484	1001	77361
28.21050214767456	77	9.429907	0.82157993	11.0	8.0	9.429906542056075	0.8215798495639592	1009	78370
28.565584182739258	78	9.314815	0.7533646	11.0	8.0	9.314814814814815	0.7533646521039997	1006	79376
28.90168285369873	79	9.305555	0.7752937	11.0	8.0	9.305555555555555	0.7752936520529369	1005	80381
29.24521827697754	80	9.314815	0.7655565	11.0	8.0	9.314814814814815	0.7655565410590515	1006	81387
29.58806085586548	81	9.35514	0.7764326	11.0	8.0	9.355140186915888	0.7764324891799483	1001	82388
29.949758291244507	82	9.429907	0.6281875	11.0	8.0	9.429906542056075	0.628187565488077	1009	83397
30.330062866210938	83	9.314815	0.72836894	11.0	8.0	9.314814814814815	0.7283689051591532	1006	84403
30.670729637145996	84	9.392524	0.77044713	11.0	8.0	9.392523364485982	0.7704472465616804	1005	85408
31.022205352783203	85	9.364486	0.7155485	11.0	8.0	9.36448598130841	0.7155485885065784	1002	86410
31.373263359069824	86	9.364486	0.7023661	11.0	8.0	9.36448598130841	0.7023661393665771	1002	87412
31.71332335472107	87	9.45283	0.7413918	11.0	8.0	9.452830188679245	0.7413918001656039	1002	88414
32.07239770889282	88	9.256881	0.6960395	11.0	8.0	9.256880733944953	0.6960395133354369	1009	89423
32.42473649978638	89	9.401869	0.8072083	11.0	8.0	9.401869158878505	0.8072083320257638	1006	90429
32.76814007759094	90	9.401869	0.759486	11.0	8.0	9.401869158878505	0.7594859683704689	1006	91435
33.12076783180237	91	9.471698	0.68964785	11.0	8.0	9.471698113207546	0.6896478068866816	1004	92439
33.462801694869995	92	9.268518	0.8345157	11.0	8.0	9.268518518518519	0.8345156222211411	1001	93440
33.81636095046997	93	9.333333	0.7576767	11.0	8.0	9.333333333333334	0.7576767609436588	1008	94448
34.17931413650513	94	9.324074	0.79149073	11.0	8.0	9.324074074074074	0.7914906670293168	1007	95455
34.539095640182495	95	9.229358	0.7855697	11.0	8.0	9.229357798165138	0.785569711141565	1006	96461
34.8839590549469	96	9.296296	0.69733965	11.0	8.0	9.296296296296296	0.6973396438430641	1004	97465
35.23348808288574	97	9.411215	0.6964968	11.0	8.0	9.411214953271028	0.6964968554724004	1007	98472
35.58308792114258	98	9.296296	0.79651165	11.0	8.0	9.296296296296296	0.7965115988002431	1004	99476
35.93380308151245	99	9.277778	0.71793604	10.0	8.0	9.277777777777779	0.7179359990733379	1002	100478
