Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.9691469669342041	0	20.836735	10.180708	51.0	9.0	20.836734693877553	10.180707923694298	1021	1021
1.4213342666625977	1	13.207792	3.8522642	26.0	8.0	13.207792207792208	3.85226417597466	1017	2038
1.7916901111602783	2	12.525	3.471221	25.0	8.0	12.525	3.471220966749308	1002	3040
2.1503043174743652	3	12.0	3.1396086	25.0	8.0	12.0	3.1396087108337016	1008	4048
2.507561445236206	4	11.233334	2.5388098	19.0	8.0	11.233333333333333	2.538809869910615	1011	5059
2.852097749710083	5	10.891304	2.3052704	20.0	8.0	10.891304347826088	2.3052705289662265	1002	6061
3.2002365589141846	6	10.22449	1.9300556	18.0	8.0	10.224489795918368	1.93005557837337	1002	7063
3.549165725708008	7	10.191919	1.8294823	18.0	8.0	10.191919191919192	1.8294822785726752	1009	8072
3.895357131958008	8	9.701923	1.2238009	14.0	8.0	9.701923076923077	1.2238008863648757	1009	9081
4.250298738479614	9	9.8529415	1.1236936	14.0	8.0	9.852941176470589	1.1236936539432538	1005	10086
4.583897590637207	10	9.682693	1.1950573	15.0	8.0	9.682692307692308	1.1950573133739322	1007	11093
4.954084634780884	11	9.590476	1.1847864	18.0	8.0	9.59047619047619	1.184786403054018	1007	12100
5.317061424255371	12	9.701923	0.918609	12.0	8.0	9.701923076923077	0.9186089786308981	1009	13109
5.675464630126953	13	9.411215	0.85328686	12.0	8.0	9.411214953271028	0.8532868942439871	1007	14116
6.033902406692505	14	9.580953	0.90270436	12.0	8.0	9.58095238095238	0.9027044275103075	1006	15122
6.369219541549683	15	9.342592	0.94439906	13.0	8.0	9.342592592592593	0.9443990548279605	1009	16131
6.700524806976318	16	9.443397	0.85869783	12.0	8.0	9.443396226415095	0.8586978808357439	1001	17132
7.103185415267944	17	9.429907	0.9483104	13.0	8.0	9.429906542056075	0.948310347212398	1009	18141
7.448535680770874	18	9.420561	0.7738407	11.0	8.0	9.42056074766355	0.7738408054012879	1008	19149
7.788857936859131	19	9.314815	0.78937554	13.0	8.0	9.314814814814815	0.7893756105906338	1006	20155
8.144275665283203	20	9.361111	0.83287024	12.0	8.0	9.36111111111111	0.8328702416980527	1011	21166
8.505524396896362	21	9.229358	0.80858946	12.0	8.0	9.229357798165138	0.808589524276356	1006	22172
8.859173059463501	22	9.392524	0.8400824	12.0	8.0	9.392523364485982	0.8400824319343638	1005	23177
9.20700216293335	23	9.277778	0.8031574	12.0	8.0	9.277777777777779	0.8031573497111645	1002	24179
9.5536367893219	24	9.287037	0.83943236	12.0	8.0	9.287037037037036	0.839432413244828	1003	25182
9.938892841339111	25	9.305555	0.6866226	11.0	8.0	9.305555555555555	0.6866226163504597	1005	26187
10.365920782089233	26	9.35514	0.8344492	11.0	8.0	9.355140186915888	0.834449132170083	1001	27188
10.720616340637207	27	9.296296	0.72340834	11.0	8.0	9.296296296296296	0.7234083327638745	1004	28192
11.073852300643921	28	9.305555	0.8103306	11.0	8.0	9.305555555555555	0.81033067476749	1005	29197
11.416692018508911	29	9.324074	0.82584083	12.0	8.0	9.324074074074074	0.825840802788327	1007	30204
11.77976393699646	30	9.443397	0.83643657	12.0	8.0	9.443396226415095	0.8364366093704854	1001	31205
12.122790813446045	31	9.287037	0.7940861	11.0	8.0	9.287037037037036	0.7940860799258237	1003	32208
12.474536657333374	32	9.383178	0.69234616	11.0	8.0	9.383177570093459	0.6923461374748462	1004	33212
12.846575736999512	33	9.401869	0.66781574	11.0	8.0	9.401869158878505	0.6678157041102746	1006	34218
13.200894355773926	34	9.268518	0.8120218	12.0	8.0	9.268518518518519	0.8120217279692098	1001	35219
13.571098804473877	35	9.324074	0.77970433	11.0	8.0	9.324074074074074	0.7797044039095807	1007	36226
13.961048603057861	36	9.383178	0.6787132	11.0	8.0	9.383177570093459	0.6787131833781423	1004	37230
14.317100048065186	37	9.268518	0.7888867	11.0	8.0	9.268518518518519	0.7888867153508572	1001	38231
14.673504114151001	38	9.314815	0.7655565	11.0	8.0	9.314814814814815	0.7655565410590515	1006	39237
15.027050971984863	39	9.420561	0.69762456	11.0	8.0	9.42056074766355	0.6976245834213654	1008	40245
15.381202697753906	40	9.296296	0.6839328	11.0	8.0	9.296296296296296	0.6839327893562737	1004	41249
15.708352088928223	41	9.364486	0.7660131	11.0	8.0	9.36448598130841	0.7660131445699503	1002	42251
16.04790449142456	42	9.342592	0.771747	11.0	8.0	9.342592592592593	0.7717469005209212	1009	43260
16.404008626937866	43	9.201835	0.8102533	11.0	8.0	9.20183486238532	0.8102532904887932	1003	44263
16.755496501922607	44	9.471698	0.68964785	11.0	8.0	9.471698113207546	0.6896478068866816	1004	45267
17.100929260253906	45	9.342592	0.8069379	11.0	8.0	9.342592592592593	0.8069379369066771	1009	46276
17.440062761306763	46	9.305555	0.7510282	11.0	8.0	9.305555555555555	0.7510281019219874	1005	47281
17.782806158065796	47	9.268518	0.7650524	11.0	8.0	9.268518518518519	0.7650524247527273	1001	48282
18.125355005264282	48	9.373832	0.6770382	11.0	8.0	9.373831775700934	0.6770381411691526	1003	49285
18.47774839401245	49	9.420561	0.74929726	11.0	8.0	9.42056074766355	0.7492972804795307	1008	50293
18.839820861816406	50	9.45283	0.7664187	11.0	8.0	9.452830188679245	0.7664187174184869	1002	51295
19.196494579315186	51	9.5	0.7800581	11.0	8.0	9.5	0.7800580529920423	1007	52302
19.570050477981567	52	9.305555	0.7259519	11.0	8.0	9.305555555555555	0.7259519080762211	1005	53307
19.944761276245117	53	9.361111	0.787146	11.0	8.0	9.36111111111111	0.7871459619613752	1011	54318
20.284713983535767	54	9.373832	0.7553345	11.0	8.0	9.373831775700934	0.7553344804178225	1003	55321
20.663111686706543	55	9.392524	0.6663754	10.0	8.0	9.392523364485982	0.6663754568215284	1005	56326
21.032349348068237	56	9.266055	0.80869365	11.0	8.0	9.26605504587156	0.808693609946386	1010	57336
21.386707067489624	57	9.324074	0.7677372	11.0	8.0	9.324074074074074	0.7677372199896759	1007	58343
21.754998207092285	58	9.314815	0.72836894	11.0	8.0	9.314814814814815	0.7283689051591532	1006	59349
22.125088930130005	59	9.266055	0.7856769	11.0	8.0	9.26605504587156	0.7856768464589595	1010	60359
22.484562873840332	60	9.127273	0.73989046	10.0	8.0	9.127272727272727	0.7398905436136657	1004	61363
22.86971116065979	61	9.305555	0.8103306	12.0	8.0	9.305555555555555	0.8103306747674901	1005	62368
23.224050521850586	62	9.287037	0.7582989	11.0	8.0	9.287037037037036	0.7582988505704107	1003	63371
23.57035732269287	63	9.127273	0.72749996	11.0	8.0	9.127272727272727	0.7274999644997293	1004	64375
23.92133402824402	64	9.247706	0.73141766	11.0	8.0	9.247706422018348	0.7314176670823762	1008	65383
24.2816059589386	65	9.181818	0.7407836	11.0	8.0	9.181818181818182	0.740783592271395	1010	66393
24.6427001953125	66	9.211009	0.67827886	10.0	8.0	9.211009174311927	0.6782789133678724	1004	67397
25.04130744934082	67	9.220183	0.66852975	11.0	8.0	9.220183486238533	0.6685297872380432	1005	68402
25.403301000595093	68	9.172728	0.85129946	14.0	8.0	9.172727272727272	0.8512994442625068	1009	69411
25.763264417648315	69	9.35514	0.78837746	11.0	8.0	9.355140186915888	0.7883774470640428	1001	70412
26.115931272506714	70	9.247706	0.69276685	10.0	8.0	9.247706422018348	0.6927668671065272	1008	71420
26.47310161590576	71	9.136364	0.7444007	11.0	8.0	9.136363636363637	0.7444005853067007	1005	72425
26.830156803131104	72	9.296296	0.8080528	12.0	8.0	9.296296296296296	0.808052749232275	1004	73429
27.187981605529785	73	9.35514	0.76430094	11.0	8.0	9.355140186915888	0.7643008710377897	1001	74430
27.53236675262451	74	9.342592	0.73487264	11.0	8.0	9.342592592592593	0.73487258957461	1009	75439
27.86922860145569	75	9.462264	0.7791448	11.0	8.0	9.462264150943396	0.7791447694323007	1003	76442
28.223374366760254	76	9.471698	0.7164844	11.0	8.0	9.471698113207546	0.7164844356999065	1004	77446
28.56011652946472	77	9.211009	0.7177103	11.0	8.0	9.211009174311927	0.7177103565360715	1004	78450
28.918821334838867	78	9.471698	0.80338377	11.0	8.0	9.471698113207546	0.8033837304167459	1004	79454
