Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
19.464758157730103	52	9.324074	0.79149073	13.0	8.0	9.324074074074074	0.7914906670293168	1007	53316
19.81190276145935	53	9.429907	0.79850495	12.0	8.0	9.429906542056075	0.7985050229268721	1009	54325
20.164307832717896	54	9.383178	0.7443853	11.0	8.0	9.383177570093459	0.7443853365136403	1004	55329
20.518930912017822	55	9.471698	0.7795445	13.0	8.0	9.471698113207546	0.779544462645796	1004	56333
20.861599922180176	56	9.364486	0.8360177	12.0	8.0	9.36448598130841	0.8360177452448146	1002	57335
21.192676782608032	57	9.462264	0.70275104	11.0	8.0	9.462264150943396	0.7027510402439129	1003	58338
21.539626121520996	58	9.383178	0.69234616	11.0	8.0	9.383177570093459	0.6923461374748462	1004	59342
21.911924123764038	59	9.5	0.8383497	13.0	8.0	9.5	0.8383496816241092	1007	60349
22.262794494628906	60	9.268518	0.777061	11.0	8.0	9.268518518518519	0.7770609571575101	1001	61350
22.62628674507141	61	9.420561	0.7616679	11.0	8.0	9.42056074766355	0.7616679088152968	1008	62358
22.988231897354126	62	9.429907	0.78671384	12.0	8.0	9.429906542056075	0.7867138506816806	1009	63367
23.351980924606323	63	9.201835	0.7266843	11.0	8.0	9.20183486238532	0.726684269662857	1003	64370
23.71054458618164	64	9.324074	0.7306605	11.0	8.0	9.324074074074074	0.7306605801614867	1007	65377
24.058592796325684	65	9.411215	0.76063514	11.0	8.0	9.411214953271028	0.7606351382944226	1007	66384
24.406699657440186	66	9.383178	0.76908565	11.0	8.0	9.383177570093459	0.7690856303342424	1004	67388
24.774832248687744	67	9.383178	0.7057158	11.0	8.0	9.383177570093459	0.7057157805103874	1004	68392
25.126080989837646	68	9.439252	0.72572964	11.0	8.0	9.439252336448599	0.7257296694698011	1010	69402
25.53027868270874	69	9.342592	0.74736625	11.0	8.0	9.342592592592593	0.7473662030267437	1009	70411
25.875394105911255	70	9.314815	0.6891776	11.0	8.0	9.314814814814815	0.6891775579973479	1006	71417
26.231831312179565	71	9.634615	0.72134614	11.0	8.0	9.634615384615385	0.7213461282119634	1002	72419
26.59532904624939	72	9.364486	0.7412104	11.0	8.0	9.36448598130841	0.7412104694915271	1002	73421
26.95401692390442	73	9.256881	0.70909774	11.0	8.0	9.256880733944953	0.7090977562913613	1009	74430
27.30535316467285	74	9.247706	0.73141766	11.0	8.0	9.247706422018348	0.7314176670823762	1008	75438
27.6502902507782	75	9.305555	0.7130832	11.0	8.0	9.305555555555555	0.7130832029440798	1005	76443
28.003262758255005	76	9.324074	0.77970433	11.0	8.0	9.324074074074074	0.7797044039095806	1007	77450
28.352059364318848	77	9.392524	0.7582198	11.0	8.0	9.392523364485982	0.758219869793339	1005	78455
28.71439003944397	78	9.296296	0.7608385	11.0	8.0	9.296296296296296	0.7608384660805235	1004	79459
29.0664279460907	79	9.35514	0.8117402	11.0	8.0	9.355140186915888	0.8117402149760174	1001	80460
29.412642002105713	80	9.383178	0.76908565	11.0	8.0	9.383177570093459	0.7690856303342424	1004	81464
29.769240140914917	81	9.287037	0.82832855	11.0	8.0	9.287037037037036	0.8283285929433543	1003	82467
30.117328643798828	82	9.238532	0.7650518	11.0	8.0	9.238532110091743	0.7650518069500691	1007	83474
30.467278957366943	83	9.35514	0.70049834	11.0	8.0	9.355140186915888	0.7004983065960191	1001	84475
30.81988549232483	84	9.127273	0.7398905	11.0	8.0	9.127272727272727	0.7398905436136657	1004	85479
31.169869422912598	85	9.490566	0.8038267	12.0	8.0	9.49056603773585	0.8038267322317278	1006	86485
31.514564037322998	86	9.305555	0.72595197	11.0	8.0	9.305555555555555	0.7259519080762211	1005	87490
31.85827398300171	87	9.4811325	0.79183495	11.0	8.0	9.481132075471699	0.7918348893488035	1005	88495
32.21761345863342	88	9.172728	0.72436917	10.0	8.0	9.172727272727272	0.7243692040676859	1009	89504
32.56262803077698	89	9.561905	0.86104923	11.0	8.0	9.561904761904762	0.8610492992225299	1004	90508
32.92740321159363	90	9.333333	0.7328281	11.0	8.0	9.333333333333334	0.73282810879294	1008	91516
33.28605937957764	91	9.268518	0.74045134	11.0	8.0	9.268518518518519	0.7404513323527688	1001	92517
33.65742373466492	92	9.277778	0.69166106	11.0	8.0	9.277777777777779	0.6916610887771516	1002	93519
34.01786947250366	93	9.401869	0.8072083	11.0	8.0	9.401869158878505	0.8072083320257639	1006	94525
34.411293268203735	94	9.401869	0.7085567	10.0	8.0	9.401869158878505	0.7085566886364435	1006	95531
34.84945321083069	95	9.401869	0.7216261	11.0	8.0	9.401869158878505	0.7216260595325592	1006	96537
35.22618269920349	96	9.296296	0.73609656	11.0	8.0	9.296296296296296	0.7360965523833998	1004	97541
35.596678018569946	97	9.383178	0.7188368	11.0	8.0	9.383177570093459	0.7188368045992303	1004	98545
35.96811556816101	98	9.471698	0.72953266	11.0	8.0	9.471698113207546	0.7295326388370266	1004	99549
36.33605623245239	99	9.392524	0.68025565	11.0	8.0	9.392523364485982	0.6802557153300129	1005	100554
